SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 0 | Reward: -0.250000
Steps Taken: 25 | Time Diff: 4629.32
Acton: 0 | Reward: 0.750000
Steps Taken: 26 | Time Diff: 4633.81
Acton: 0 | Reward: -0.250000
Steps Taken: 27 | Time Diff: 4638.29
Acton: 0 | Reward: -0.250000
Steps Taken: 28 | Time Diff: 4645.13
Acton: 0 | Reward: 0.750000
Steps Taken: 29 | Time Diff: 4654.74
Acton: 0 | Reward: -0.250000
Steps Taken: 30 | Time Diff: 4664.28
Acton: 0 | Reward: 0.750000
Steps Taken: 31 | Time Diff: 4673.91
Acton: 0 | Reward: -0.250000
Steps Taken: 32 | Time Diff: 4683.41
Acton: 0 | Reward: -0.250000
Steps Taken: 33 | Time Diff: 4693.06
Acton: 0 | Reward: 0.750000
Steps Taken: 34 | Time Diff: 4702.67
Acton: 0 | Reward: -0.250000
Steps Taken: 35 | Time Diff: 4712.23
Acton: 0 | Reward: 0.750000
Steps Taken: 36 | Time Diff: 4721.85
Acton: 0 | Reward: -0.250000
Steps Taken: 37 | Time Diff: 4730.27
Acton: 0 | Reward: 0.750000
Steps Taken: 38 | Time Diff: 4734.75
Acton: 0 | Reward: -0.250000
Steps Taken: 39 | Time Diff: 4739.23
Acton: 0 | Reward: -0.250000
Steps Taken: 40 | Time Diff: 4743.71
Acton: 0 | Reward: 0.750000
Steps Taken: 41 | Time Diff: 4752.08
Acton: 0 | Reward: -0.250000
Steps Taken: 42 | Time Diff: 4759.51
Acton: 0 | Reward: 0.750000
Steps Taken: 43 | Time Diff: 4764.0
Acton: 0 | Reward: -0.250000
Steps Taken: 44 | Time Diff: 4768.49
Acton: 0 | Reward: 0.750000
Steps Taken: 45 | Time Diff: 4772.98
Acton: 0 | Reward: 0.750000
Steps Taken: 46 | Time Diff: 4782.34
Acton: 0 | Reward: -0.250000
Steps Taken: 47 | Time Diff: 4791.77
Acton: 0 | Reward: -0.250000
Steps Taken: 48 | Time Diff: 4796.25
Acton: 0 | Reward: 0.750000
Steps Taken: 49 | Time Diff: 4800.72
Acton: 0 | Reward: -0.250000
Steps Taken: 50 | Time Diff: 4805.91
Acton: 0 | Reward: -0.250000
Steps Taken: 1 | Time Diff: 4814.19
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 4818.65
Acton: 0 | Reward: -0.250000
Steps Taken: 3 | Time Diff: 4823.14
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 4827.61
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 4835.71
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 4840.22
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 4844.71
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 4849.2
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 4858.63
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 4867.49
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 4872.14
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 4879.81
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 4884.28
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 4888.75
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 4893.22
Acton: 0 | Reward: -0.250000
Steps Taken: 16 | Time Diff: 4897.7
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 4905.95
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 4915.35
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 4924.78
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 4934.19
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 4942.11
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 4949.07
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 4956.31
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 4965.67
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 4975.01
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 4984.37
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 4993.76
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 5001.57
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 5009.14
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 5017.59
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 5025.17
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 5034.52
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 5043.89
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 5053.25
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 5062.58
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 5071.32
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 5078.87
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 5088.25
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 5097.59
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 5103.95
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 5108.42
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 5112.88
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 5117.37
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 5121.83
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 5128.01
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 5137.36
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 5143.85
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 5148.33
Acton: 0 | Reward: 0.750000
Steps Taken: 49 | Time Diff: 5152.8
Acton: 0 | Reward: 0.750000
Steps Taken: 50 | Time Diff: 5157.26
Acton: 0 | Reward: -0.250000
Steps Taken: 1 | Time Diff: 5162.81
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 5172.17
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 5181.54
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 5190.96
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 5200.33
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 5209.72
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 5219.07
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 5228.48
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 5235.2
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 5244.58
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 5253.32
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 5260.62
Acton: 0 | Reward: 0.750000
Steps Taken: 13 | Time Diff: 5267.53
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 5276.93
Acton: 0 | Reward: 0.750000
Steps Taken: 15 | Time Diff: 5286.34
Acton: 0 | Reward: 0.750000
Steps Taken: 16 | Time Diff: 5295.74
Acton: 0 | Reward: 0.750000
Steps Taken: 17 | Time Diff: 5305.15
Acton: 0 | Reward: -0.250000
Steps Taken: 18 | Time Diff: 5314.57
Acton: 0 | Reward: 0.750000
Steps Taken: 19 | Time Diff: 5323.99
Acton: 0 | Reward: 0.750000
Steps Taken: 20 | Time Diff: 5329.13
Acton: 0 | Reward: -0.250000
Steps Taken: 21 | Time Diff: 5336.77
Acton: 0 | Reward: -0.250000
Steps Taken: 22 | Time Diff: 5346.19
Acton: 0 | Reward: -0.250000
Steps Taken: 23 | Time Diff: 5355.62
Acton: 0 | Reward: 0.750000
Steps Taken: 24 | Time Diff: 5365.06
Acton: 0 | Reward: 0.750000
Steps Taken: 25 | Time Diff: 5374.51
Acton: 0 | Reward: 0.750000
Steps Taken: 26 | Time Diff: 5383.97
Acton: 0 | Reward: 0.750000
Steps Taken: 27 | Time Diff: 5390.97
Acton: 0 | Reward: 0.750000
Steps Taken: 28 | Time Diff: 5395.47
Acton: 0 | Reward: -0.250000
Steps Taken: 29 | Time Diff: 5399.99
Acton: 0 | Reward: 0.750000
Steps Taken: 30 | Time Diff: 5408.06
Acton: 0 | Reward: 0.750000
Steps Taken: 31 | Time Diff: 5417.52
Acton: 0 | Reward: -0.250000
Steps Taken: 32 | Time Diff: 5426.96
Acton: 0 | Reward: -0.250000
Steps Taken: 33 | Time Diff: 5436.41
Acton: 0 | Reward: 0.750000
Steps Taken: 34 | Time Diff: 5445.87
Acton: 0 | Reward: 0.750000
Steps Taken: 35 | Time Diff: 5453.97
Acton: 0 | Reward: 0.750000
Steps Taken: 36 | Time Diff: 5458.5
Acton: 0 | Reward: -0.250000
Steps Taken: 37 | Time Diff: 5463.03
Acton: 0 | Reward: -0.250000
Steps Taken: 38 | Time Diff: 5467.56
Acton: 0 | Reward: -0.250000
Steps Taken: 39 | Time Diff: 5472.07
Acton: 0 | Reward: -0.250000
Steps Taken: 40 | Time Diff: 5476.59
Acton: 0 | Reward: -0.250000
Steps Taken: 41 | Time Diff: 5481.11
Acton: 0 | Reward: -0.250000
Steps Taken: 42 | Time Diff: 5485.62
Acton: 0 | Reward: -0.250000
Steps Taken: 43 | Time Diff: 5490.14
Acton: 0 | Reward: -0.250000
Steps Taken: 44 | Time Diff: 5494.63
Acton: 0 | Reward: 0.750000
Steps Taken: 45 | Time Diff: 5499.15
Acton: 0 | Reward: 0.750000
Steps Taken: 46 | Time Diff: 5504.78
Acton: 0 | Reward: -0.250000
Steps Taken: 47 | Time Diff: 5509.29
Acton: 0 | Reward: -0.250000
Steps Taken: 48 | Time Diff: 5513.81
Acton: 0 | Reward: -0.250000
Steps Taken: 49 | Time Diff: 5519.52
Acton: 0 | Reward: -0.250000
Steps Taken: 50 | Time Diff: 5528.95
Acton: 0 | Reward: 0.750000
Steps Taken: 1 | Time Diff: 5538.35
Acton: 0 | Reward: -0.250000
Steps Taken: 2 | Time Diff: 5543.72
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 5548.89
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 5555.77
Acton: 0 | Reward: 0.750000
Steps Taken: 5 | Time Diff: 5565.18
Acton: 0 | Reward: -0.250000
Steps Taken: 6 | Time Diff: 5571.54
Acton: 0 | Reward: -0.250000
Steps Taken: 7 | Time Diff: 5576.06
Acton: 0 | Reward: 0.750000
Steps Taken: 8 | Time Diff: 5580.57
Acton: 0 | Reward: 0.750000
Steps Taken: 9 | Time Diff: 5585.08
Acton: 0 | Reward: -0.250000
Steps Taken: 10 | Time Diff: 5589.99
Acton: 0 | Reward: -0.250000
Steps Taken: 11 | Time Diff: 5596.41
Acton: 0 | Reward: -0.250000
Steps Taken: 12 | Time Diff: 5605.07
Acton: 0 | Reward: -0.250000
Steps Taken: 13 | Time Diff: 5614.5
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 5623.96
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 5633.41
Acton: 0 | Reward: 0.750000
Steps Taken: 16 | Time Diff: 5642.85
Acton: 0 | Reward: -0.250000
Steps Taken: 17 | Time Diff: 5652.32
Acton: 0 | Reward: -0.250000
Steps Taken: 18 | Time Diff: 5661.8
Acton: 0 | Reward: 0.750000
Steps Taken: 19 | Time Diff: 5671.26
Acton: 0 | Reward: 0.750000
Steps Taken: 20 | Time Diff: 5680.74
Acton: 0 | Reward: -0.250000
Steps Taken: 21 | Time Diff: 5689.24
Acton: 0 | Reward: 0.750000
Steps Taken: 22 | Time Diff: 5696.55
Acton: 0 | Reward: 0.750000
Steps Taken: 23 | Time Diff: 5706.01
Acton: 0 | Reward: 0.750000
Steps Taken: 24 | Time Diff: 5712.21
Acton: 0 | Reward: 0.750000
Steps Taken: 25 | Time Diff: 5716.71
Acton: 0 | Reward: -0.250000
Steps Taken: 26 | Time Diff: 5721.22
Acton: 0 | Reward: -0.250000
Steps Taken: 27 | Time Diff: 5725.73
Acton: 0 | Reward: -0.250000
Steps Taken: 28 | Time Diff: 5730.24
Acton: 0 | Reward: 0.750000
Steps Taken: 29 | Time Diff: 5734.75
Acton: 0 | Reward: 0.750000
Steps Taken: 30 | Time Diff: 5739.26
Acton: 0 | Reward: -0.250000
Steps Taken: 31 | Time Diff: 5743.77
Acton: 0 | Reward: -0.250000
Steps Taken: 32 | Time Diff: 5748.27
Acton: 0 | Reward: 0.750000
Steps Taken: 33 | Time Diff: 5753.91
Acton: 0 | Reward: -0.250000
Steps Taken: 34 | Time Diff: 5763.38
Acton: 0 | Reward: -0.250000
Steps Taken: 35 | Time Diff: 5772.83
Acton: 0 | Reward: 0.750000
Steps Taken: 36 | Time Diff: 5781.71
Acton: 0 | Reward: 0.750000
Steps Taken: 37 | Time Diff: 5786.2
Acton: 0 | Reward: 0.750000
Steps Taken: 38 | Time Diff: 5790.7
Acton: 0 | Reward: -0.250000
Steps Taken: 39 | Time Diff: 5795.2
Acton: 0 | Reward: -0.250000
Steps Taken: 40 | Time Diff: 5801.48
Acton: 0 | Reward: 0.750000
Steps Taken: 41 | Time Diff: 5805.98
Acton: 0 | Reward: 0.750000
Steps Taken: 42 | Time Diff: 5810.46
Acton: 0 | Reward: 0.750000
Steps Taken: 43 | Time Diff: 5814.95
Acton: 0 | Reward: 0.750000
Steps Taken: 44 | Time Diff: 5820.32
Acton: 0 | Reward: -0.250000
Steps Taken: 45 | Time Diff: 5829.76
Acton: 0 | Reward: -0.250000
Steps Taken: 46 | Time Diff: 5836.06
Acton: 0 | Reward: -0.250000
Steps Taken: 47 | Time Diff: 5840.56
Acton: 0 | Reward: -0.250000
Steps Taken: 48 | Time Diff: 5845.06
Acton: 0 | Reward: -0.250000
Steps Taken: 49 | Time Diff: 5851.54
Acton: 0 | Reward: 0.750000
Steps Taken: 50 | Time Diff: 5859.04
Acton: 0 | Reward: 0.750000
Steps Taken: 1 | Time Diff: 5863.5
Acton: 0 | Reward: -0.250000
Steps Taken: 2 | Time Diff: 5867.97
Acton: 0 | Reward: -0.250000
Steps Taken: 3 | Time Diff: 5872.48
Acton: 0 | Reward: -0.250000
Steps Taken: 4 | Time Diff: 5876.96
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 5882.17
Acton: 0 | Reward: 0.750000
Steps Taken: 6 | Time Diff: 5886.64
Acton: 0 | Reward: -0.250000
Steps Taken: 7 | Time Diff: 5891.14
Acton: 0 | Reward: -0.250000
Steps Taken: 8 | Time Diff: 5895.63
Acton: 0 | Reward: -0.250000
Steps Taken: 9 | Time Diff: 5900.11
Acton: 0 | Reward: 0.750000
Steps Taken: 10 | Time Diff: 5904.6
Acton: 0 | Reward: -0.250000
Steps Taken: 11 | Time Diff: 5909.08
Acton: 0 | Reward: -0.250000
Steps Taken: 12 | Time Diff: 5913.54
Acton: 0 | Reward: 0.750000
Steps Taken: 13 | Time Diff: 5918.01
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 5922.48
Acton: 0 | Reward: 0.750000
Steps Taken: 15 | Time Diff: 5926.96
Acton: 0 | Reward: 0.750000
Steps Taken: 16 | Time Diff: 5931.44
Acton: 0 | Reward: -0.250000
Steps Taken: 17 | Time Diff: 5935.94
Acton: 0 | Reward: 0.750000
Steps Taken: 18 | Time Diff: 5940.42
Acton: 0 | Reward: -0.250000
Steps Taken: 19 | Time Diff: 5944.92
Acton: 0 | Reward: 0.750000
Steps Taken: 20 | Time Diff: 5949.41
Acton: 0 | Reward: -0.250000
Steps Taken: 21 | Time Diff: 5953.89
Acton: 0 | Reward: 0.750000
Steps Taken: 22 | Time Diff: 5958.38
Acton: 0 | Reward: 0.750000
Steps Taken: 23 | Time Diff: 5962.86
Acton: 0 | Reward: -0.250000
Steps Taken: 24 | Time Diff: 5967.36
Acton: 0 | Reward: -0.250000
Steps Taken: 25 | Time Diff: 5971.85
Acton: 0 | Reward: 0.750000
Steps Taken: 26 | Time Diff: 5976.34
Acton: 0 | Reward: -0.250000
Steps Taken: 27 | Time Diff: 5980.83
Acton: 0 | Reward: 0.750000
Steps Taken: 28 | Time Diff: 5985.34
Acton: 0 | Reward: -0.250000
Steps Taken: 29 | Time Diff: 5989.82
Acton: 0 | Reward: 0.750000
Steps Taken: 30 | Time Diff: 5994.32
Acton: 0 | Reward: -0.250000
Steps Taken: 31 | Time Diff: 5998.8
Acton: 0 | Reward: -0.250000
Steps Taken: 32 | Time Diff: 6003.3
Acton: 0 | Reward: 0.750000
Steps Taken: 33 | Time Diff: 6007.8
Acton: 0 | Reward: 0.750000
Steps Taken: 34 | Time Diff: 6012.28
Acton: 0 | Reward: 0.750000
Steps Taken: 35 | Time Diff: 6016.77
Acton: 0 | Reward: -0.250000
Steps Taken: 36 | Time Diff: 6021.27
Acton: 0 | Reward: -0.250000
Steps Taken: 37 | Time Diff: 6025.76
Acton: 0 | Reward: -0.250000
Steps Taken: 38 | Time Diff: 6030.27
Acton: 0 | Reward: -0.250000
Steps Taken: 39 | Time Diff: 6034.76
Acton: 0 | Reward: 0.750000
Steps Taken: 40 | Time Diff: 6039.27
Acton: 0 | Reward: -0.250000
Steps Taken: 41 | Time Diff: 6043.78
Acton: 0 | Reward: -0.250000
Steps Taken: 42 | Time Diff: 6048.27
Acton: 0 | Reward: 0.750000
Steps Taken: 43 | Time Diff: 6052.76
Acton: 0 | Reward: 0.750000
Steps Taken: 44 | Time Diff: 6057.26
Acton: 0 | Reward: -0.250000
Steps Taken: 45 | Time Diff: 6061.76
Acton: 0 | Reward: -0.250000
Steps Taken: 46 | Time Diff: 6066.27
Acton: 0 | Reward: -0.250000
Steps Taken: 47 | Time Diff: 6070.77
Acton: 0 | Reward: -0.250000
Steps Taken: 48 | Time Diff: 6075.26
Acton: 0 | Reward: 0.750000
Steps Taken: 49 | Time Diff: 6079.76
Acton: 0 | Reward: 0.750000
Steps Taken: 50 | Time Diff: 6084.26
RESULTS ------------->
Alpha: [[ 19.6  10.3]]
Beta: [[ 22.1   0. ]]
Trials: [[ 41.7  10.3]]
(cost,beta): (0.25, 2)
(reward,accuracy): (9.675, 0.7939999999999998)
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 6088.73
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 6093.2
Acton: 0 | Reward: 0.750000
Steps Taken: 3 | Time Diff: 6097.71
Acton: 0 | Reward: 0.750000
Steps Taken: 4 | Time Diff: 6102.19
Acton: 0 | Reward: 0.750000
Steps Taken: 5 | Time Diff: 6106.68
Acton: 0 | Reward: 0.750000
Steps Taken: 6 | Time Diff: 6111.17
Acton: 0 | Reward: -0.250000
Steps Taken: 7 | Time Diff: 6115.67
Acton: 0 | Reward: 0.750000
Steps Taken: 8 | Time Diff: 6120.17
Acton: 0 | Reward: -0.250000
Steps Taken: 9 | Time Diff: 6124.67
Acton: 0 | Reward: -0.250000
Steps Taken: 10 | Time Diff: 6129.16
Acton: 0 | Reward: -0.250000
Steps Taken: 11 | Time Diff: 6133.64
Acton: 0 | Reward: 0.750000
Steps Taken: 12 | Time Diff: 6138.14
Acton: 0 | Reward: -0.250000
Steps Taken: 13 | Time Diff: 6142.64
Acton: 0 | Reward: 0.750000
Steps Taken: 14 | Time Diff: 6147.12
Acton: 0 | Reward: -0.250000
Steps Taken: 15 | Time Diff: 6151.62
Acton: 0 | Reward: -0.250000
Steps Taken: 16 | Time Diff: 6156.11
Acton: 0 | Reward: -0.250000
Steps Taken: 17 | Time Diff: 6160.6
Acton: 0 | Reward: 0.750000
Steps Taken: 18 | Time Diff: 6165.09
Acton: 0 | Reward: 0.750000
Steps Taken: 19 | Time Diff: 6169.57
Acton: 0 | Reward: 0.750000
Steps Taken: 20 | Time Diff: 6174.05
Acton: 0 | Reward: -0.250000
Steps Taken: 21 | Time Diff: 6178.54
Acton: 0 | Reward: -0.250000
Steps Taken: 22 | Time Diff: 6183.02
Acton: 0 | Reward: -0.250000
Steps Taken: 23 | Time Diff: 6187.52
Acton: 0 | Reward: -0.250000
Steps Taken: 24 | Time Diff: 6191.99
Acton: 0 | Reward: 0.750000
Steps Taken: 25 | Time Diff: 6196.46
Acton: 0 | Reward: 0.750000
Steps Taken: 26 | Time Diff: 6200.95
Acton: 0 | Reward: -0.250000
Steps Taken: 27 | Time Diff: 6205.42
Acton: 0 | Reward: 0.750000
Steps Taken: 28 | Time Diff: 6209.9
Acton: 0 | Reward: -0.250000
Steps Taken: 29 | Time Diff: 6214.38
Acton: 0 | Reward: 0.750000
Steps Taken: 30 | Time Diff: 6218.86
Acton: 0 | Reward: -0.250000
Steps Taken: 31 | Time Diff: 6223.33
Acton: 0 | Reward: -0.250000
Steps Taken: 32 | Time Diff: 6227.83
Acton: 0 | Reward: 0.750000
Steps Taken: 33 | Time Diff: 6232.3
Acton: 0 | Reward: 0.750000
Steps Taken: 34 | Time Diff: 6236.78
Acton: 0 | Reward: -0.250000
Steps Taken: 35 | Time Diff: 6241.26
Acton: 0 | Reward: -0.250000
Steps Taken: 36 | Time Diff: 6245.74
Acton: 0 | Reward: 0.750000
Steps Taken: 37 | Time Diff: 6250.21
Acton: 0 | Reward: -0.250000
Steps Taken: 38 | Time Diff: 6254.69
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 6259.15
Acton: 0 | Reward: -0.250000
Steps Taken: 40 | Time Diff: 6263.62
Acton: 0 | Reward: 0.750000
Steps Taken: 41 | Time Diff: 6268.09
Acton: 0 | Reward: 0.750000
Steps Taken: 42 | Time Diff: 6272.57
Acton: 0 | Reward: 0.750000
Steps Taken: 43 | Time Diff: 6277.04
Acton: 0 | Reward: -0.250000
Steps Taken: 44 | Time Diff: 6281.52
Acton: 0 | Reward: 0.750000
Steps Taken: 45 | Time Diff: 6286.02
Acton: 0 | Reward: 0.750000
Steps Taken: 46 | Time Diff: 6290.5
Acton: 0 | Reward: -0.250000
Steps Taken: 47 | Time Diff: 6294.98
Acton: 0 | Reward: -0.250000
Steps Taken: 48 | Time Diff: 6299.47
Acton: 0 | Reward: 0.750000
Steps Taken: 49 | Time Diff: 6303.96
Acton: 0 | Reward: 0.750000
Steps Taken: 50 | Time Diff: 6308.44
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 6312.92
Acton: 0 | Reward: 0.750000
Steps Taken: 2 | Time Diff: 6317.39
Acton: 0 | Reward: -0.250000
Steps Taken: 3 | Time Diff: 6321.87
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 6326.34
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 6330.82
Acton: 0 | Reward: -0.250000
Steps Taken: 6 | Time Diff: 6335.29
Acton: 0 | Reward: -0.250000
Steps Taken: 7 | Time Diff: 6339.77
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 6344.27
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 6348.75
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 6353.24
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 6357.71
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 6362.2
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 6366.68
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 6371.19
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 6375.68
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 6380.16
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 6384.65
Acton: 0 | Reward: -0.250000
Steps Taken: 18 | Time Diff: 6389.13
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 6393.61
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 6398.09
Acton: 0 | Reward: 0.750000
Steps Taken: 21 | Time Diff: 6402.58
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 6407.06
Acton: 0 | Reward: 0.750000
Steps Taken: 23 | Time Diff: 6411.52
Acton: 0 | Reward: 0.750000
Steps Taken: 24 | Time Diff: 6416.0
Acton: 0 | Reward: 0.750000
Steps Taken: 25 | Time Diff: 6420.49
Acton: 0 | Reward: -0.250000
Steps Taken: 26 | Time Diff: 6424.98
Acton: 0 | Reward: -0.250000
Steps Taken: 27 | Time Diff: 6429.46
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 6433.97
Acton: 0 | Reward: 0.750000
Steps Taken: 29 | Time Diff: 6438.46
Acton: 0 | Reward: 0.750000
Steps Taken: 30 | Time Diff: 6442.96
Acton: 0 | Reward: -0.250000
Steps Taken: 31 | Time Diff: 6447.45
Acton: 0 | Reward: -0.250000
Steps Taken: 32 | Time Diff: 6451.94
Acton: 0 | Reward: -0.250000
Steps Taken: 33 | Time Diff: 6456.44
Acton: 0 | Reward: 0.750000
Steps Taken: 34 | Time Diff: 6460.94
Acton: 0 | Reward: 0.750000
Steps Taken: 35 | Time Diff: 6465.44
Acton: 0 | Reward: 0.750000
Steps Taken: 36 | Time Diff: 6469.95
Acton: 0 | Reward: 0.750000
Steps Taken: 37 | Time Diff: 6474.45
Acton: 0 | Reward: 0.750000
Steps Taken: 38 | Time Diff: 6478.94
Acton: 0 | Reward: 0.750000
Steps Taken: 39 | Time Diff: 6483.44
Acton: 0 | Reward: -0.250000
Steps Taken: 40 | Time Diff: 6487.95
Acton: 0 | Reward: 0.750000
Steps Taken: 41 | Time Diff: 6492.45
Acton: 0 | Reward: 0.750000
Steps Taken: 42 | Time Diff: 6496.97
Acton: 0 | Reward: 0.750000
Steps Taken: 43 | Time Diff: 6501.47
Acton: 0 | Reward: 0.750000
Steps Taken: 44 | Time Diff: 6505.97
Acton: 0 | Reward: 0.750000
Steps Taken: 45 | Time Diff: 6510.47
Acton: 0 | Reward: -0.250000
Steps Taken: 46 | Time Diff: 6514.98
Acton: 0 | Reward: -0.250000
Steps Taken: 47 | Time Diff: 6519.5
Acton: 0 | Reward: -0.250000
Steps Taken: 48 | Time Diff: 6524.0
Acton: 0 | Reward: -0.250000
Steps Taken: 49 | Time Diff: 6528.5
Acton: 0 | Reward: 0.750000
Steps Taken: 50 | Time Diff: 6533.02
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 6537.5
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 6541.98
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 6546.47
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 6550.95
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 6555.42
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 6559.92
Acton: 1 | Reward: 0.000000
