SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 0 | Reward: -0.200000
Steps Taken: 17 | Time Diff: 4654.21
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 4658.68
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 4663.16
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 4667.63
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 4672.1
Acton: 0 | Reward: -0.200000
Steps Taken: 22 | Time Diff: 4676.58
Acton: 0 | Reward: -0.200000
Steps Taken: 23 | Time Diff: 4681.05
Acton: 0 | Reward: -0.200000
Steps Taken: 24 | Time Diff: 4685.52
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 4690.0
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 4694.47
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 4698.95
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 4707.83
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 4712.6
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 4717.14
Acton: 0 | Reward: -0.200000
Steps Taken: 31 | Time Diff: 4721.69
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 4726.23
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 4730.77
Acton: 0 | Reward: 0.800000
Steps Taken: 34 | Time Diff: 4735.3
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 4739.84
Acton: 0 | Reward: -0.200000
Steps Taken: 36 | Time Diff: 4744.38
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 4748.92
Acton: 0 | Reward: -0.200000
Steps Taken: 38 | Time Diff: 4753.46
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 4757.99
Acton: 0 | Reward: -0.200000
Steps Taken: 40 | Time Diff: 4762.53
Acton: 0 | Reward: -0.200000
Steps Taken: 41 | Time Diff: 4767.07
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 4771.61
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 4776.15
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 4780.69
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 4785.23
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 4789.76
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 4794.3
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 4798.85
Acton: 1 | Reward: 0.000000
Steps Taken: 49 | Time Diff: 4803.38
Acton: 1 | Reward: 0.000000
Steps Taken: 50 | Time Diff: 4807.92
Acton: 0 | Reward: 0.800000
Steps Taken: 1 | Time Diff: 4812.45
Acton: 0 | Reward: -0.200000
Steps Taken: 2 | Time Diff: 4817.01
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 4821.56
Acton: 0 | Reward: -0.200000
Steps Taken: 4 | Time Diff: 4826.11
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 4830.66
Acton: 0 | Reward: 0.800000
Steps Taken: 6 | Time Diff: 4835.21
Acton: 0 | Reward: 0.800000
Steps Taken: 7 | Time Diff: 4839.75
Acton: 0 | Reward: 0.800000
Steps Taken: 8 | Time Diff: 4844.28
Acton: 0 | Reward: 0.800000
Steps Taken: 9 | Time Diff: 4848.83
Acton: 0 | Reward: 0.800000
Steps Taken: 10 | Time Diff: 4853.38
Acton: 0 | Reward: -0.200000
Steps Taken: 11 | Time Diff: 4857.94
Acton: 0 | Reward: -0.200000
Steps Taken: 12 | Time Diff: 4862.49
Acton: 0 | Reward: -0.200000
Steps Taken: 13 | Time Diff: 4867.04
Acton: 0 | Reward: -0.200000
Steps Taken: 14 | Time Diff: 4871.59
Acton: 0 | Reward: 0.800000
Steps Taken: 15 | Time Diff: 4876.15
Acton: 0 | Reward: 0.800000
Steps Taken: 16 | Time Diff: 4882.2
Acton: 0 | Reward: 0.800000
Steps Taken: 17 | Time Diff: 4890.42
Acton: 0 | Reward: -0.200000
Steps Taken: 18 | Time Diff: 4894.9
Acton: 0 | Reward: -0.200000
Steps Taken: 19 | Time Diff: 4899.38
Acton: 0 | Reward: 0.800000
Steps Taken: 20 | Time Diff: 4903.86
Acton: 0 | Reward: 0.800000
Steps Taken: 21 | Time Diff: 4908.36
Acton: 0 | Reward: 0.800000
Steps Taken: 22 | Time Diff: 4912.84
Acton: 0 | Reward: -0.200000
Steps Taken: 23 | Time Diff: 4917.32
Acton: 0 | Reward: -0.200000
Steps Taken: 24 | Time Diff: 4921.81
Acton: 0 | Reward: -0.200000
Steps Taken: 25 | Time Diff: 4926.3
Acton: 0 | Reward: 0.800000
Steps Taken: 26 | Time Diff: 4930.78
Acton: 0 | Reward: -0.200000
Steps Taken: 27 | Time Diff: 4935.26
Acton: 0 | Reward: 0.800000
Steps Taken: 28 | Time Diff: 4939.74
Acton: 0 | Reward: -0.200000
Steps Taken: 29 | Time Diff: 4944.23
Acton: 0 | Reward: -0.200000
Steps Taken: 30 | Time Diff: 4948.71
Acton: 0 | Reward: 0.800000
Steps Taken: 31 | Time Diff: 4953.21
Acton: 0 | Reward: 0.800000
Steps Taken: 32 | Time Diff: 4957.69
Acton: 0 | Reward: 0.800000
Steps Taken: 33 | Time Diff: 4962.18
Acton: 0 | Reward: -0.200000
Steps Taken: 34 | Time Diff: 4968.69
Acton: 0 | Reward: 0.800000
Steps Taken: 35 | Time Diff: 4978.23
Acton: 0 | Reward: -0.200000
Steps Taken: 36 | Time Diff: 4987.76
Acton: 0 | Reward: 0.800000
Steps Taken: 37 | Time Diff: 4995.0
Acton: 0 | Reward: 0.800000
Steps Taken: 38 | Time Diff: 4999.48
Acton: 0 | Reward: -0.200000
Steps Taken: 39 | Time Diff: 5003.96
Acton: 0 | Reward: 0.800000
Steps Taken: 40 | Time Diff: 5008.45
Acton: 0 | Reward: 0.800000
Steps Taken: 41 | Time Diff: 5012.95
Acton: 0 | Reward: -0.200000
Steps Taken: 42 | Time Diff: 5017.44
Acton: 0 | Reward: 0.800000
Steps Taken: 43 | Time Diff: 5021.92
Acton: 0 | Reward: 0.800000
Steps Taken: 44 | Time Diff: 5026.42
Acton: 0 | Reward: 0.800000
Steps Taken: 45 | Time Diff: 5030.91
Acton: 0 | Reward: -0.200000
Steps Taken: 46 | Time Diff: 5035.41
Acton: 0 | Reward: 0.800000
Steps Taken: 47 | Time Diff: 5039.9
Acton: 0 | Reward: -0.200000
Steps Taken: 48 | Time Diff: 5044.39
Acton: 0 | Reward: 0.800000
Steps Taken: 49 | Time Diff: 5048.88
Acton: 0 | Reward: 0.800000
Steps Taken: 50 | Time Diff: 5053.38
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 5057.86
Acton: 0 | Reward: 0.800000
Steps Taken: 2 | Time Diff: 5062.34
Acton: 0 | Reward: -0.200000
Steps Taken: 3 | Time Diff: 5066.83
Acton: 0 | Reward: -0.200000
Steps Taken: 4 | Time Diff: 5071.31
Acton: 0 | Reward: 0.800000
Steps Taken: 5 | Time Diff: 5075.8
Acton: 0 | Reward: -0.200000
Steps Taken: 6 | Time Diff: 5080.3
Acton: 0 | Reward: -0.200000
Steps Taken: 7 | Time Diff: 5084.79
Acton: 0 | Reward: -0.200000
Steps Taken: 8 | Time Diff: 5089.28
Acton: 0 | Reward: 0.800000
Steps Taken: 9 | Time Diff: 5093.76
Acton: 0 | Reward: -0.200000
Steps Taken: 10 | Time Diff: 5098.24
Acton: 0 | Reward: -0.200000
Steps Taken: 11 | Time Diff: 5105.78
Acton: 0 | Reward: 0.800000
Steps Taken: 12 | Time Diff: 5112.92
Acton: 0 | Reward: -0.200000
Steps Taken: 13 | Time Diff: 5117.49
Acton: 0 | Reward: -0.200000
Steps Taken: 14 | Time Diff: 5122.04
Acton: 0 | Reward: -0.200000
Steps Taken: 15 | Time Diff: 5126.59
Acton: 0 | Reward: 0.800000
Steps Taken: 16 | Time Diff: 5131.13
Acton: 0 | Reward: 0.800000
Steps Taken: 17 | Time Diff: 5140.27
Acton: 0 | Reward: 0.800000
Steps Taken: 18 | Time Diff: 5149.64
Acton: 0 | Reward: -0.200000
Steps Taken: 19 | Time Diff: 5159.02
Acton: 0 | Reward: -0.200000
Steps Taken: 20 | Time Diff: 5168.39
Acton: 0 | Reward: 0.800000
Steps Taken: 21 | Time Diff: 5177.76
Acton: 0 | Reward: -0.200000
Steps Taken: 22 | Time Diff: 5187.12
Acton: 0 | Reward: -0.200000
Steps Taken: 23 | Time Diff: 5193.43
Acton: 0 | Reward: -0.200000
Steps Taken: 24 | Time Diff: 5197.93
Acton: 0 | Reward: -0.200000
Steps Taken: 25 | Time Diff: 5203.49
Acton: 0 | Reward: 0.800000
Steps Taken: 26 | Time Diff: 5212.76
Acton: 0 | Reward: -0.200000
Steps Taken: 27 | Time Diff: 5222.07
Acton: 0 | Reward: 0.800000
Steps Taken: 28 | Time Diff: 5231.45
Acton: 0 | Reward: -0.200000
Steps Taken: 29 | Time Diff: 5240.84
Acton: 0 | Reward: -0.200000
Steps Taken: 30 | Time Diff: 5250.23
Acton: 0 | Reward: -0.200000
Steps Taken: 31 | Time Diff: 5259.61
Acton: 0 | Reward: -0.200000
Steps Taken: 32 | Time Diff: 5268.99
Acton: 0 | Reward: 0.800000
Steps Taken: 33 | Time Diff: 5278.36
Acton: 0 | Reward: -0.200000
Steps Taken: 34 | Time Diff: 5287.74
Acton: 0 | Reward: 0.800000
Steps Taken: 35 | Time Diff: 5297.12
Acton: 0 | Reward: -0.200000
Steps Taken: 36 | Time Diff: 5306.5
Acton: 0 | Reward: -0.200000
Steps Taken: 37 | Time Diff: 5315.88
Acton: 0 | Reward: 0.800000
Steps Taken: 38 | Time Diff: 5325.36
Acton: 0 | Reward: -0.200000
Steps Taken: 39 | Time Diff: 5333.03
Acton: 0 | Reward: 0.800000
Steps Taken: 40 | Time Diff: 5342.25
Acton: 0 | Reward: 0.800000
Steps Taken: 41 | Time Diff: 5351.93
Acton: 0 | Reward: 0.800000
Steps Taken: 42 | Time Diff: 5361.62
Acton: 0 | Reward: 0.800000
Steps Taken: 43 | Time Diff: 5371.29
Acton: 0 | Reward: -0.200000
Steps Taken: 44 | Time Diff: 5380.95
Acton: 0 | Reward: 0.800000
Steps Taken: 45 | Time Diff: 5390.62
Acton: 0 | Reward: -0.200000
Steps Taken: 46 | Time Diff: 5400.28
Acton: 0 | Reward: -0.200000
Steps Taken: 47 | Time Diff: 5409.96
Acton: 0 | Reward: 0.800000
Steps Taken: 48 | Time Diff: 5419.63
Acton: 0 | Reward: -0.200000
Steps Taken: 49 | Time Diff: 5429.3
Acton: 0 | Reward: -0.200000
Steps Taken: 50 | Time Diff: 5438.96
RESULTS ------------->
Alpha: [[ 21.8   4.5]]
Beta: [[ 25.7   0. ]]
Trials: [[ 47.5   4.5]]
(cost,beta): (0.2, 2)
(reward,accuracy): (12.700000000000006, 0.9100000000000001)
Acton: 0 | Reward: -0.200000
Steps Taken: 1 | Time Diff: 5448.6
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 5458.25
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 5467.89
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 5477.54
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 5487.19
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 5496.84
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 5506.47
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 5516.13
Acton: 0 | Reward: 0.800000
Steps Taken: 9 | Time Diff: 5525.76
Acton: 0 | Reward: 0.800000
Steps Taken: 10 | Time Diff: 5535.42
Acton: 0 | Reward: -0.200000
Steps Taken: 11 | Time Diff: 5541.2
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 5545.76
Acton: 0 | Reward: -0.200000
Steps Taken: 13 | Time Diff: 5550.3
Acton: 0 | Reward: -0.200000
Steps Taken: 14 | Time Diff: 5554.86
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 5559.41
Acton: 0 | Reward: 0.800000
Steps Taken: 16 | Time Diff: 5564.62
Acton: 0 | Reward: 0.800000
Steps Taken: 17 | Time Diff: 5574.29
Acton: 0 | Reward: -0.200000
Steps Taken: 18 | Time Diff: 5583.95
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 5593.59
Acton: 0 | Reward: -0.200000
Steps Taken: 20 | Time Diff: 5603.24
Acton: 0 | Reward: -0.200000
Steps Taken: 21 | Time Diff: 5612.87
Acton: 0 | Reward: 0.800000
Steps Taken: 22 | Time Diff: 5622.52
Acton: 0 | Reward: 0.800000
Steps Taken: 23 | Time Diff: 5632.18
Acton: 0 | Reward: -0.200000
Steps Taken: 24 | Time Diff: 5641.84
Acton: 0 | Reward: 0.800000
Steps Taken: 25 | Time Diff: 5651.49
Acton: 0 | Reward: -0.200000
Steps Taken: 26 | Time Diff: 5661.15
Acton: 0 | Reward: 0.800000
Steps Taken: 27 | Time Diff: 5670.8
Acton: 0 | Reward: -0.200000
Steps Taken: 28 | Time Diff: 5680.45
Acton: 0 | Reward: -0.200000
Steps Taken: 29 | Time Diff: 5690.09
Acton: 0 | Reward: -0.200000
Steps Taken: 30 | Time Diff: 5699.75
Acton: 0 | Reward: -0.200000
Steps Taken: 31 | Time Diff: 5709.4
Acton: 0 | Reward: 0.800000
Steps Taken: 32 | Time Diff: 5719.03
Acton: 0 | Reward: -0.200000
Steps Taken: 33 | Time Diff: 5728.67
Acton: 0 | Reward: -0.200000
Steps Taken: 34 | Time Diff: 5738.32
Acton: 0 | Reward: -0.200000
Steps Taken: 35 | Time Diff: 5747.97
Acton: 0 | Reward: 0.800000
Steps Taken: 36 | Time Diff: 5757.62
Acton: 0 | Reward: 0.800000
Steps Taken: 37 | Time Diff: 5762.2
Acton: 0 | Reward: 0.800000
Steps Taken: 38 | Time Diff: 5766.75
Acton: 0 | Reward: 0.800000
Steps Taken: 39 | Time Diff: 5771.32
Acton: 0 | Reward: 0.800000
Steps Taken: 40 | Time Diff: 5775.88
Acton: 0 | Reward: 0.800000
Steps Taken: 41 | Time Diff: 5780.44
Acton: 0 | Reward: -0.200000
Steps Taken: 42 | Time Diff: 5785.0
Acton: 0 | Reward: -0.200000
Steps Taken: 43 | Time Diff: 5789.56
Acton: 0 | Reward: -0.200000
Steps Taken: 44 | Time Diff: 5794.12
Acton: 0 | Reward: -0.200000
Steps Taken: 45 | Time Diff: 5798.67
Acton: 0 | Reward: -0.200000
Steps Taken: 46 | Time Diff: 5803.22
Acton: 0 | Reward: -0.200000
Steps Taken: 47 | Time Diff: 5807.78
Acton: 0 | Reward: -0.200000
Steps Taken: 48 | Time Diff: 5812.34
Acton: 0 | Reward: 0.800000
Steps Taken: 49 | Time Diff: 5816.89
Acton: 0 | Reward: 0.800000
Steps Taken: 50 | Time Diff: 5821.45
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 5826.01
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 5830.57
Acton: 0 | Reward: -0.200000
Steps Taken: 3 | Time Diff: 5835.12
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 5839.67
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 5844.22
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 5848.76
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 5853.31
Acton: 0 | Reward: -0.200000
Steps Taken: 8 | Time Diff: 5857.86
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 5862.41
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 5866.95
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 5871.49
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 5876.05
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 5880.59
Acton: 0 | Reward: 0.800000
Steps Taken: 14 | Time Diff: 5885.13
Acton: 0 | Reward: -0.200000
Steps Taken: 15 | Time Diff: 5889.68
Acton: 0 | Reward: -0.200000
Steps Taken: 16 | Time Diff: 5894.21
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 5898.75
Acton: 0 | Reward: 0.800000
Steps Taken: 18 | Time Diff: 5903.29
Acton: 0 | Reward: -0.200000
Steps Taken: 19 | Time Diff: 5907.84
Acton: 0 | Reward: -0.200000
Steps Taken: 20 | Time Diff: 5912.39
Acton: 0 | Reward: 0.800000
Steps Taken: 21 | Time Diff: 5916.93
Acton: 0 | Reward: -0.200000
Steps Taken: 22 | Time Diff: 5921.48
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 5926.03
Acton: 0 | Reward: -0.200000
Steps Taken: 24 | Time Diff: 5930.57
Acton: 0 | Reward: 0.800000
Steps Taken: 25 | Time Diff: 5935.12
Acton: 0 | Reward: -0.200000
Steps Taken: 26 | Time Diff: 5939.66
Acton: 0 | Reward: 0.800000
Steps Taken: 27 | Time Diff: 5944.21
Acton: 0 | Reward: 0.800000
Steps Taken: 28 | Time Diff: 5948.76
Acton: 0 | Reward: -0.200000
Steps Taken: 29 | Time Diff: 5953.3
Acton: 0 | Reward: 0.800000
Steps Taken: 30 | Time Diff: 5957.84
Acton: 0 | Reward: -0.200000
Steps Taken: 31 | Time Diff: 5962.4
Acton: 0 | Reward: 0.800000
Steps Taken: 32 | Time Diff: 5966.94
Acton: 0 | Reward: 0.800000
Steps Taken: 33 | Time Diff: 5971.49
Acton: 0 | Reward: 0.800000
Steps Taken: 34 | Time Diff: 5976.04
Acton: 0 | Reward: 0.800000
Steps Taken: 35 | Time Diff: 5981.78
Acton: 0 | Reward: -0.200000
Steps Taken: 36 | Time Diff: 5986.91
Acton: 0 | Reward: -0.200000
Steps Taken: 37 | Time Diff: 5991.46
Acton: 0 | Reward: -0.200000
Steps Taken: 38 | Time Diff: 5996.74
Acton: 0 | Reward: -0.200000
Steps Taken: 39 | Time Diff: 6006.38
Acton: 0 | Reward: -0.200000
Steps Taken: 40 | Time Diff: 6016.02
Acton: 0 | Reward: 0.800000
Steps Taken: 41 | Time Diff: 6025.67
Acton: 0 | Reward: 0.800000
Steps Taken: 42 | Time Diff: 6035.32
Acton: 0 | Reward: 0.800000
Steps Taken: 43 | Time Diff: 6044.98
Acton: 0 | Reward: -0.200000
Steps Taken: 44 | Time Diff: 6054.62
Acton: 0 | Reward: 0.800000
Steps Taken: 45 | Time Diff: 6063.49
Acton: 0 | Reward: -0.200000
Steps Taken: 46 | Time Diff: 6068.05
Acton: 0 | Reward: 0.800000
Steps Taken: 47 | Time Diff: 6072.61
Acton: 0 | Reward: -0.200000
Steps Taken: 48 | Time Diff: 6077.18
Acton: 0 | Reward: -0.200000
Steps Taken: 49 | Time Diff: 6081.73
Acton: 0 | Reward: 0.800000
Steps Taken: 50 | Time Diff: 6086.28
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 6090.83
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 6095.36
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 6099.89
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 6104.42
Acton: 0 | Reward: -0.200000
Steps Taken: 5 | Time Diff: 6108.96
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 6113.49
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 6118.02
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 6122.55
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 6127.09
Acton: 0 | Reward: 0.800000
Steps Taken: 10 | Time Diff: 6131.62
Acton: 0 | Reward: -0.200000
Steps Taken: 11 | Time Diff: 6136.16
Acton: 0 | Reward: 0.800000
Steps Taken: 12 | Time Diff: 6140.7
Acton: 0 | Reward: 0.800000
Steps Taken: 13 | Time Diff: 6145.24
Acton: 0 | Reward: -0.200000
Steps Taken: 14 | Time Diff: 6149.79
Acton: 0 | Reward: 0.800000
Steps Taken: 15 | Time Diff: 6154.34
Acton: 0 | Reward: 0.800000
Steps Taken: 16 | Time Diff: 6158.9
Acton: 0 | Reward: 0.800000
Steps Taken: 17 | Time Diff: 6163.44
Acton: 0 | Reward: -0.200000
Steps Taken: 18 | Time Diff: 6168.01
Acton: 0 | Reward: -0.200000
Steps Taken: 19 | Time Diff: 6172.56
Acton: 0 | Reward: 0.800000
Steps Taken: 20 | Time Diff: 6177.12
Acton: 0 | Reward: 0.800000
Steps Taken: 21 | Time Diff: 6181.67
Acton: 0 | Reward: -0.200000
Steps Taken: 22 | Time Diff: 6186.23
Acton: 0 | Reward: -0.200000
Steps Taken: 23 | Time Diff: 6190.78
Acton: 0 | Reward: -0.200000
Steps Taken: 24 | Time Diff: 6195.33
Acton: 0 | Reward: -0.200000
Steps Taken: 25 | Time Diff: 6199.88
Acton: 0 | Reward: 0.800000
Steps Taken: 26 | Time Diff: 6204.44
Acton: 0 | Reward: -0.200000
Steps Taken: 27 | Time Diff: 6208.99
Acton: 0 | Reward: -0.200000
Steps Taken: 28 | Time Diff: 6213.54
Acton: 0 | Reward: -0.200000
Steps Taken: 29 | Time Diff: 6218.1
Acton: 0 | Reward: 0.800000
Steps Taken: 30 | Time Diff: 6222.65
Acton: 0 | Reward: -0.200000
Steps Taken: 31 | Time Diff: 6227.2
Acton: 0 | Reward: 0.800000
Steps Taken: 32 | Time Diff: 6231.76
Acton: 0 | Reward: 0.800000
Steps Taken: 33 | Time Diff: 6236.32
Acton: 0 | Reward: 0.800000
Steps Taken: 34 | Time Diff: 6240.87
Acton: 0 | Reward: -0.200000
Steps Taken: 35 | Time Diff: 6245.42
Acton: 0 | Reward: -0.200000
Steps Taken: 36 | Time Diff: 6249.98
Acton: 0 | Reward: -0.200000
Steps Taken: 37 | Time Diff: 6254.53
Acton: 0 | Reward: -0.200000
Steps Taken: 38 | Time Diff: 6259.09
Acton: 0 | Reward: 0.800000
Steps Taken: 39 | Time Diff: 6263.64
Acton: 0 | Reward: -0.200000
Steps Taken: 40 | Time Diff: 6268.19
Acton: 0 | Reward: -0.200000
Steps Taken: 41 | Time Diff: 6272.74
Acton: 0 | Reward: -0.200000
Steps Taken: 42 | Time Diff: 6277.29
Acton: 0 | Reward: 0.800000
Steps Taken: 43 | Time Diff: 6281.84
Acton: 0 | Reward: 0.800000
Steps Taken: 44 | Time Diff: 6286.39
Acton: 0 | Reward: -0.200000
Steps Taken: 45 | Time Diff: 6290.95
Acton: 0 | Reward: 0.800000
Steps Taken: 46 | Time Diff: 6295.5
Acton: 0 | Reward: 0.800000
Steps Taken: 47 | Time Diff: 6300.05
Acton: 0 | Reward: -0.200000
Steps Taken: 48 | Time Diff: 6304.6
Acton: 0 | Reward: -0.200000
Steps Taken: 49 | Time Diff: 6309.16
Acton: 0 | Reward: -0.200000
Steps Taken: 50 | Time Diff: 6313.71
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 6318.24
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 6322.78
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 6327.32
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 6331.87
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 6336.41
Acton: 0 | Reward: -0.200000
Steps Taken: 6 | Time Diff: 6344.52
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 6354.16
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 6363.76
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 6371.03
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 6380.53
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 6390.02
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 6396.22
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 6405.72
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 6413.21
Acton: 0 | Reward: -0.200000
Steps Taken: 15 | Time Diff: 6417.68
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 6423.93
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 6428.39
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 6437.24
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 6446.72
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 6456.22
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 6465.71
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 6475.2
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 6484.69
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 6494.17
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 6503.65
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 6513.14
Acton: 0 | Reward: -0.200000
Steps Taken: 27 | Time Diff: 6522.64
Acton: 0 | Reward: -0.200000
Steps Taken: 28 | Time Diff: 6531.82
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 6536.28
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 6543.14
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 6547.8
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 6552.27
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 6556.75
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 6561.22
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 6565.69
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 6570.17
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 6574.64
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 6579.11
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 6583.58
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 6589.64
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 6599.08
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 6608.58
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 6614.61
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 6621.16
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 6628.46
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 6635.1
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 6644.32
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 6653.54
Acton: 1 | Reward: 0.000000
