SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 0 | Reward: -0.100000
Acton: 0 | Reward: 0.900000
Steps Taken: 49 | Time Diff: 21425.08
Acton: 0 | Reward: 0.900000
Steps Taken: 50 | Time Diff: 21429.73
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 21434.34
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 21438.97
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 21443.61
Acton: 0 | Reward: 0.900000
Steps Taken: 4 | Time Diff: 21448.26
Acton: 0 | Reward: 0.900000
Steps Taken: 5 | Time Diff: 21452.9
Acton: 0 | Reward: -0.100000
Steps Taken: 6 | Time Diff: 21457.55
Acton: 0 | Reward: 0.900000
Steps Taken: 7 | Time Diff: 21462.2
Acton: 0 | Reward: 0.900000
Steps Taken: 8 | Time Diff: 21466.86
Acton: 0 | Reward: -0.100000
Steps Taken: 9 | Time Diff: 21471.51
Acton: 0 | Reward: 0.900000
Steps Taken: 10 | Time Diff: 21476.16
Acton: 0 | Reward: -0.100000
Steps Taken: 11 | Time Diff: 21480.8
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 21485.45
Acton: 0 | Reward: 0.900000
Steps Taken: 13 | Time Diff: 21490.14
Acton: 0 | Reward: -0.100000
Steps Taken: 14 | Time Diff: 21494.81
Acton: 0 | Reward: -0.100000
Steps Taken: 15 | Time Diff: 21499.46
Acton: 0 | Reward: 0.900000
Steps Taken: 16 | Time Diff: 21504.13
Acton: 0 | Reward: 0.900000
Steps Taken: 17 | Time Diff: 21508.77
Acton: 0 | Reward: -0.100000
Steps Taken: 18 | Time Diff: 21513.42
Acton: 0 | Reward: -0.100000
Steps Taken: 19 | Time Diff: 21518.1
Acton: 0 | Reward: 0.900000
Steps Taken: 20 | Time Diff: 21522.73
Acton: 0 | Reward: -0.100000
Steps Taken: 21 | Time Diff: 21527.4
Acton: 0 | Reward: 0.900000
Steps Taken: 22 | Time Diff: 21532.06
Acton: 0 | Reward: -0.100000
Steps Taken: 23 | Time Diff: 21536.72
Acton: 0 | Reward: -0.100000
Steps Taken: 24 | Time Diff: 21541.37
Acton: 0 | Reward: 0.900000
Steps Taken: 25 | Time Diff: 21546.01
Acton: 0 | Reward: 0.900000
Steps Taken: 26 | Time Diff: 21550.66
Acton: 0 | Reward: -0.100000
Steps Taken: 27 | Time Diff: 21555.3
Acton: 0 | Reward: -0.100000
Steps Taken: 28 | Time Diff: 21559.95
Acton: 0 | Reward: 0.900000
Steps Taken: 29 | Time Diff: 21564.58
Acton: 0 | Reward: -0.100000
Steps Taken: 30 | Time Diff: 21569.21
Acton: 0 | Reward: -0.100000
Steps Taken: 31 | Time Diff: 21573.85
Acton: 0 | Reward: -0.100000
Steps Taken: 32 | Time Diff: 21578.49
Acton: 0 | Reward: -0.100000
Steps Taken: 33 | Time Diff: 21583.14
Acton: 0 | Reward: 0.900000
Steps Taken: 34 | Time Diff: 21587.79
Acton: 0 | Reward: -0.100000
Steps Taken: 35 | Time Diff: 21592.45
Acton: 0 | Reward: -0.100000
Steps Taken: 36 | Time Diff: 21597.11
Acton: 0 | Reward: 0.900000
Steps Taken: 37 | Time Diff: 21601.75
Acton: 0 | Reward: 0.900000
Steps Taken: 38 | Time Diff: 21606.39
Acton: 0 | Reward: 0.900000
Steps Taken: 39 | Time Diff: 21611.04
Acton: 0 | Reward: -0.100000
Steps Taken: 40 | Time Diff: 21615.69
Acton: 0 | Reward: 0.900000
Steps Taken: 41 | Time Diff: 21620.32
Acton: 0 | Reward: -0.100000
Steps Taken: 42 | Time Diff: 21624.94
Acton: 0 | Reward: -0.100000
Steps Taken: 43 | Time Diff: 21629.59
Acton: 0 | Reward: 0.900000
Steps Taken: 44 | Time Diff: 21634.22
Acton: 0 | Reward: -0.100000
Steps Taken: 45 | Time Diff: 21638.86
Acton: 0 | Reward: 0.900000
Steps Taken: 46 | Time Diff: 21643.51
Acton: 0 | Reward: -0.100000
Steps Taken: 47 | Time Diff: 21648.16
Acton: 0 | Reward: -0.100000
Steps Taken: 48 | Time Diff: 21652.79
Acton: 0 | Reward: -0.100000
Steps Taken: 49 | Time Diff: 21657.42
Acton: 0 | Reward: 0.900000
Steps Taken: 50 | Time Diff: 21662.06
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 21666.69
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 21671.34
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 21675.98
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 21680.6
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 21685.24
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 21689.87
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 21694.48
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 21699.12
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 21703.75
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 21708.38
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 21713.02
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 21717.67
Acton: 0 | Reward: -0.100000
Steps Taken: 13 | Time Diff: 21722.3
Acton: 0 | Reward: 0.900000
Steps Taken: 14 | Time Diff: 21726.93
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 21731.55
Acton: 0 | Reward: -0.100000
Steps Taken: 16 | Time Diff: 21736.18
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 21740.86
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 21745.49
Acton: 0 | Reward: -0.100000
Steps Taken: 19 | Time Diff: 21750.14
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 21754.78
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 21759.4
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 21764.02
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 21768.62
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 21773.23
Acton: 0 | Reward: -0.100000
Steps Taken: 25 | Time Diff: 21777.82
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 21782.47
Acton: 0 | Reward: 0.900000
Steps Taken: 27 | Time Diff: 21787.08
Acton: 0 | Reward: 0.900000
Steps Taken: 28 | Time Diff: 21791.71
Acton: 0 | Reward: 0.900000
Steps Taken: 29 | Time Diff: 21796.36
Acton: 0 | Reward: -0.100000
Steps Taken: 30 | Time Diff: 21800.99
Acton: 0 | Reward: -0.100000
Steps Taken: 31 | Time Diff: 21805.64
Acton: 0 | Reward: -0.100000
Steps Taken: 32 | Time Diff: 21810.27
Acton: 0 | Reward: 0.900000
Steps Taken: 33 | Time Diff: 21814.92
Acton: 0 | Reward: -0.100000
Steps Taken: 34 | Time Diff: 21819.56
Acton: 0 | Reward: 0.900000
Steps Taken: 35 | Time Diff: 21824.18
Acton: 0 | Reward: 0.900000
Steps Taken: 36 | Time Diff: 21828.82
Acton: 0 | Reward: -0.100000
Steps Taken: 37 | Time Diff: 21833.45
Acton: 0 | Reward: -0.100000
Steps Taken: 38 | Time Diff: 21838.1
Acton: 0 | Reward: 0.900000
Steps Taken: 39 | Time Diff: 21842.75
Acton: 0 | Reward: -0.100000
Steps Taken: 40 | Time Diff: 21847.39
Acton: 0 | Reward: -0.100000
Steps Taken: 41 | Time Diff: 21852.04
Acton: 0 | Reward: 0.900000
Steps Taken: 42 | Time Diff: 21856.69
Acton: 0 | Reward: -0.100000
Steps Taken: 43 | Time Diff: 21861.32
Acton: 0 | Reward: -0.100000
Steps Taken: 44 | Time Diff: 21865.96
Acton: 0 | Reward: -0.100000
Steps Taken: 45 | Time Diff: 21870.6
Acton: 0 | Reward: 0.900000
Steps Taken: 46 | Time Diff: 21875.24
Acton: 0 | Reward: 0.900000
Steps Taken: 47 | Time Diff: 21879.91
Acton: 0 | Reward: 0.900000
Steps Taken: 48 | Time Diff: 21884.55
Acton: 0 | Reward: -0.100000
Steps Taken: 49 | Time Diff: 21889.19
Acton: 0 | Reward: 0.900000
Steps Taken: 50 | Time Diff: 21893.84
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 21898.5
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 21903.13
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 21907.75
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 21912.39
Acton: 0 | Reward: 0.900000
Steps Taken: 5 | Time Diff: 21917.01
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 21921.62
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 21926.22
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 21930.86
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 21935.47
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 21940.12
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 21944.76
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 21949.4
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 21954.02
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 21958.62
Acton: 0 | Reward: 0.900000
Steps Taken: 15 | Time Diff: 21963.24
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 21967.85
Acton: 0 | Reward: 0.900000
Steps Taken: 17 | Time Diff: 21972.47
Acton: 0 | Reward: 0.900000
Steps Taken: 18 | Time Diff: 21977.09
Acton: 0 | Reward: 0.900000
Steps Taken: 19 | Time Diff: 21981.71
Acton: 0 | Reward: 0.900000
Steps Taken: 20 | Time Diff: 21986.34
Acton: 0 | Reward: 0.900000
Steps Taken: 21 | Time Diff: 21991.0
Acton: 0 | Reward: -0.100000
Steps Taken: 22 | Time Diff: 21995.64
Acton: 0 | Reward: -0.100000
Steps Taken: 23 | Time Diff: 22000.26
Acton: 0 | Reward: -0.100000
Steps Taken: 24 | Time Diff: 22004.87
Acton: 0 | Reward: -0.100000
Steps Taken: 25 | Time Diff: 22009.49
Acton: 0 | Reward: 0.900000
Steps Taken: 26 | Time Diff: 22014.1
Acton: 0 | Reward: 0.900000
Steps Taken: 27 | Time Diff: 22018.74
Acton: 0 | Reward: -0.100000
Steps Taken: 28 | Time Diff: 22023.38
Acton: 0 | Reward: -0.100000
Steps Taken: 29 | Time Diff: 22028.01
Acton: 0 | Reward: -0.100000
Steps Taken: 30 | Time Diff: 22032.65
Acton: 0 | Reward: -0.100000
Steps Taken: 31 | Time Diff: 22037.28
Acton: 0 | Reward: 0.900000
Steps Taken: 32 | Time Diff: 22041.91
Acton: 0 | Reward: 0.900000
Steps Taken: 33 | Time Diff: 22046.55
Acton: 0 | Reward: -0.100000
Steps Taken: 34 | Time Diff: 22051.16
Acton: 0 | Reward: -0.100000
Steps Taken: 35 | Time Diff: 22055.79
Acton: 0 | Reward: 0.900000
Steps Taken: 36 | Time Diff: 22060.44
Acton: 0 | Reward: -0.100000
Steps Taken: 37 | Time Diff: 22065.09
Acton: 0 | Reward: 0.900000
Steps Taken: 38 | Time Diff: 22069.7
Acton: 0 | Reward: -0.100000
Steps Taken: 39 | Time Diff: 22074.32
Acton: 0 | Reward: 0.900000
Steps Taken: 40 | Time Diff: 22078.96
Acton: 0 | Reward: 0.900000
Steps Taken: 41 | Time Diff: 22083.61
Acton: 0 | Reward: 0.900000
Steps Taken: 42 | Time Diff: 22088.23
Acton: 0 | Reward: -0.100000
Steps Taken: 43 | Time Diff: 22092.87
Acton: 0 | Reward: 0.900000
Steps Taken: 44 | Time Diff: 22097.49
Acton: 0 | Reward: -0.100000
Steps Taken: 45 | Time Diff: 22102.11
Acton: 0 | Reward: 0.900000
Steps Taken: 46 | Time Diff: 22106.72
Acton: 0 | Reward: -0.100000
Steps Taken: 47 | Time Diff: 22111.35
Acton: 0 | Reward: -0.100000
Steps Taken: 48 | Time Diff: 22115.98
Acton: 0 | Reward: -0.100000
Steps Taken: 49 | Time Diff: 22120.62
Acton: 0 | Reward: 0.900000
Steps Taken: 50 | Time Diff: 22125.25
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 22129.88
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 22134.48
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 22139.12
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 22143.74
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 22148.37
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 22152.98
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 22157.58
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 22162.2
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 22166.84
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 22171.5
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 22176.12
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 22180.73
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 22185.35
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 22189.99
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 22194.62
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 22199.25
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 22203.88
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 22208.55
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 22213.2
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 22217.84
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 22222.46
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 22227.11
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 22231.74
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 22236.38
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 22241.02
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 22245.64
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 22250.31
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 22254.93
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 22259.56
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 22264.19
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 22268.81
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 22273.42
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 22278.06
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 22282.68
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 22287.3
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 22291.95
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 22296.56
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 22301.18
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 22305.8
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 22310.4
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 22315.03
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 22319.64
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 22324.27
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 22328.9
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 22333.51
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 22338.15
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 22342.79
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 22347.4
Acton: 1 | Reward: 0.000000
Steps Taken: 49 | Time Diff: 22352.02
Acton: 0 | Reward: 0.900000
Steps Taken: 50 | Time Diff: 22356.63
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 22361.26
Acton: 0 | Reward: -0.100000
Steps Taken: 2 | Time Diff: 22365.88
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 22370.49
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 22375.11
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 22379.74
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 22384.36
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 22388.97
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 22393.57
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 22398.17
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 22402.8
Acton: 0 | Reward: -0.100000
Steps Taken: 11 | Time Diff: 22407.41
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 22412.03
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 22416.66
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 22421.3
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 22425.92
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 22430.53
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 22435.18
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 22439.82
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 22444.47
Acton: 0 | Reward: -0.100000
Steps Taken: 20 | Time Diff: 22449.1
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 22453.71
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 22458.34
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 22462.98
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 22467.61
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 22472.27
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 22476.9
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 22481.53
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 22486.15
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 22490.73
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 22495.33
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 22499.96
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 22504.59
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 22509.2
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 22513.82
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 22518.45
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 22523.06
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 22527.66
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 22532.28
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 22536.91
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 22541.54
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 22546.18
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 22550.8
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 22555.44
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 22560.06
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 22564.69
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 22569.34
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 22573.98
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 22578.63
Acton: 1 | Reward: 0.000000
Steps Taken: 49 | Time Diff: 22583.23
Acton: 1 | Reward: 0.000000
Steps Taken: 50 | Time Diff: 22587.88
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 22592.5
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 22597.15
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 22601.8
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 22606.44
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 22611.08
Acton: 0 | Reward: -0.100000
Steps Taken: 6 | Time Diff: 22615.69
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 22620.31
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 22624.94
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 22629.59
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 22634.21
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 22638.84
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 22643.48
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 22648.15
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 22652.77
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 22657.43
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 22662.07
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 22666.69
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 22671.33
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 22675.95
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 22680.59
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 22685.22
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 22689.85
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 22694.49
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 22699.13
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 22703.76
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 22708.4
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 22713.04
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 22717.68
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 22722.32
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 22726.95
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 22731.61
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 22736.27
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 22740.92
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 22745.55
Acton: 0 | Reward: -0.100000
Steps Taken: 35 | Time Diff: 22750.19
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 22754.82
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 22759.44
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 22764.07
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 22768.69
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 22773.34
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 22777.97
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 22782.62
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 22787.26
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 22791.9
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 22796.54
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 22801.16
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 22805.78
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 22810.41
Acton: 1 | Reward: 0.000000
Steps Taken: 49 | Time Diff: 22815.07
Acton: 1 | Reward: 0.000000
Steps Taken: 50 | Time Diff: 22819.73
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 22824.34
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 22828.97
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 22833.61
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 22838.25
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 22842.88
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 22847.53
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 22852.16
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 22856.81
Acton: 0 | Reward: 0.900000
Steps Taken: 9 | Time Diff: 22861.43
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 22866.07
Acton: 0 | Reward: 0.900000
Steps Taken: 11 | Time Diff: 22870.69
Acton: 0 | Reward: 0.900000
Steps Taken: 12 | Time Diff: 22875.33
Acton: 0 | Reward: -0.100000
Steps Taken: 13 | Time Diff: 22879.97
Acton: 0 | Reward: 0.900000
Steps Taken: 14 | Time Diff: 22884.62
Acton: 0 | Reward: 0.900000
Steps Taken: 15 | Time Diff: 22889.28
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 22893.93
Acton: 0 | Reward: 0.900000
Steps Taken: 17 | Time Diff: 22898.59
Acton: 0 | Reward: -0.100000
Steps Taken: 18 | Time Diff: 22903.25
Acton: 0 | Reward: -0.100000
Steps Taken: 19 | Time Diff: 22907.89
Acton: 0 | Reward: -0.100000
Steps Taken: 20 | Time Diff: 22912.56
Acton: 0 | Reward: -0.100000
Steps Taken: 21 | Time Diff: 22917.22
Acton: 0 | Reward: 0.900000
Steps Taken: 22 | Time Diff: 22921.86
Acton: 0 | Reward: 0.900000
Steps Taken: 23 | Time Diff: 22926.5
Acton: 0 | Reward: -0.100000
Steps Taken: 24 | Time Diff: 22931.15
Acton: 0 | Reward: -0.100000
Steps Taken: 25 | Time Diff: 22935.79
Acton: 0 | Reward: -0.100000
Steps Taken: 26 | Time Diff: 22940.45
Acton: 0 | Reward: -0.100000
Steps Taken: 27 | Time Diff: 22945.09
Acton: 0 | Reward: -0.100000
Steps Taken: 28 | Time Diff: 22949.74
Acton: 0 | Reward: 0.900000
Steps Taken: 29 | Time Diff: 22954.38
Acton: 0 | Reward: 0.900000
Steps Taken: 30 | Time Diff: 22959.04
Acton: 0 | Reward: 0.900000
Steps Taken: 31 | Time Diff: 22963.67
Acton: 0 | Reward: 0.900000
Steps Taken: 32 | Time Diff: 22968.31
Acton: 0 | Reward: 0.900000
Steps Taken: 33 | Time Diff: 22972.97
